"rt","response","stim","video","question","box_colour_left","box_colour_right","correct_key","polarity","matching","modality","verbal","gesture","speaker","order","width","height","browser","vsync_rate","os","age","gender","handedness","date","blockNum","trialNum","error","vpNum"
"1090","j","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_m_no_sound.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","na","gesture","na","ThumbDown","male","speech-gesture","1536","864","edge-chromium","60.12","Windows 10","21","female","right","Wed Oct 23 2024 15:40:06 GMT+0200 (Mitteleuropäische Sommerzeit)","4","5","0","1729691412468"
"965","f","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_m_no_sound.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","na","gesture","na","ThumbDown","male","speech-gesture","1536","864","edge-chromium","60.12","Windows 10","21","female","right","Wed Oct 23 2024 15:40:13 GMT+0200 (Mitteleuropäische Sommerzeit)","4","6","1","1729691412468"
"1079","f","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_m_no_sound.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","na","gesture","na","ThumbDown","male","speech-gesture","1536","864","edge-chromium","60.12","Windows 10","21","female","right","Wed Oct 23 2024 15:40:19 GMT+0200 (Mitteleuropäische Sommerzeit)","4","7","0","1729691412468"
"784","f","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_f_no_sound.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","na","gesture","na","ThumbDown","female","speech-gesture","1536","864","edge-chromium","60.12","Windows 10","21","female","right","Wed Oct 23 2024 15:40:26 GMT+0200 (Mitteleuropäische Sommerzeit)","4","8","0","1729691412468"
"1161","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_m.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","mismatch","gesture","yes","ThumbDown","male","speech-gesture","1536","864","edge-chromium","60.12","Windows 10","21","female","right","Wed Oct 23 2024 15:40:32 GMT+0200 (Mitteleuropäische Sommerzeit)","4","9","0","1729691412468"
"878","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_m_no_sound.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","na","gesture","na","ThumbUp","male","speech-gesture","1536","864","edge-chromium","60.12","Windows 10","21","female","right","Wed Oct 23 2024 15:40:39 GMT+0200 (Mitteleuropäische Sommerzeit)","4","10","0","1729691412468"
"1147","j","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_f.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","mismatch","gesture","yes","ThumbDown","female","speech-gesture","1536","864","edge-chromium","60.12","Windows 10","21","female","right","Wed Oct 23 2024 15:40:45 GMT+0200 (Mitteleuropäische Sommerzeit)","4","11","0","1729691412468"
"815","f","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_f.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","match","gesture","no","ThumbDown","female","speech-gesture","1536","864","edge-chromium","60.12","Windows 10","21","female","right","Wed Oct 23 2024 15:40:52 GMT+0200 (Mitteleuropäische Sommerzeit)","4","12","1","1729691412468"
"844","j","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_m.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","match","gesture","yes","ThumbUp","male","speech-gesture","1536","864","edge-chromium","60.12","Windows 10","21","female","right","Wed Oct 23 2024 15:40:58 GMT+0200 (Mitteleuropäische Sommerzeit)","4","13","0","1729691412468"
"1039","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_m.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","match","gesture","no","ThumbDown","male","speech-gesture","1536","864","edge-chromium","60.12","Windows 10","21","female","right","Wed Oct 23 2024 15:41:05 GMT+0200 (Mitteleuropäische Sommerzeit)","4","14","0","1729691412468"
"1016","f","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_f.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","match","gesture","no","ThumbDown","female","speech-gesture","1536","864","edge-chromium","60.12","Windows 10","21","female","right","Wed Oct 23 2024 15:41:11 GMT+0200 (Mitteleuropäische Sommerzeit)","4","15","0","1729691412468"
"1494","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_f.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","mismatch","gesture","no","ThumbUp","female","speech-gesture","1536","864","edge-chromium","60.12","Windows 10","21","female","right","Wed Oct 23 2024 15:41:18 GMT+0200 (Mitteleuropäische Sommerzeit)","4","16","0","1729691412468"
